id	text	labels	labels_phrases
459	Creo que un restaurante que presenta un estilo moderno, minimalista y bastante snob no puede presentar así un plato, pero claro la salsa y la presentación a primera vista todo lo tapa.	['(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, NEGATIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""estilo"")', '(FOOD#QUALITY, NEGATIVE, ""plato"")']"
460	Muy caro, un querer ser y no poder.	['(RESTAURANT#PRICES, NEGATIVE)']	"['(RESTAURANT#PRICES, NEGATIVE, ""NULL"")']"
461	No lo recomiendo para nada 	['(RESTAURANT#GENERAL, NEGATIVE)']	"['(RESTAURANT#GENERAL, NEGATIVE, ""NULL"")']"
462	No noz hicieron el 20% de descuento	['(RESTAURANT#PRICES, NEGATIVE)']	"['(RESTAURANT#PRICES, NEGATIVE, ""NULL"")']"
463	Comimos bien.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")']"
464	El risotto muy bueno.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""risotto"")']"
465	Fueron un poco lentos en el servicio.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""servicio"")']"
466	Perfecto restaurante.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""restaurante"")']"
467	la comida esta fabulosa.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""comida"")']"
468	"Grandes ventanales para disfrutar de ""Les Rambles""."	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""ventanales"")']"
469	el servicio muy profesional con la cocina a la vista y donde el chef se tapa la boca con una mascarilla(muy higiénico) .	['(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""servicio"")', '(SERVICE#GENERAL, POSITIVE, ""chef"")']"
470	La comida buena y el servicio también.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""comida"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")']"
471	Al traerme la cuenta no habían aplicado el 20%, pero fue decirselo y me trajeron la cuenta arreglada.	['(RESTAURANT#PRICES, NEUTRAL)']	"['(RESTAURANT#PRICES, NEUTRAL, ""cuenta"")']"
472	Fantástico si vas al teatro Poliorama	['(LOCATION#GENERAL, POSITIVE)']	"['(LOCATION#GENERAL, POSITIVE, ""NULL"")']"
473	Buena ubicación, buen servicio, calidad-precio inmejorable	['(LOCATION#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(FOOD#PRICES, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(LOCATION#GENERAL, POSITIVE, ""ubicación"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")', '(FOOD#PRICES, POSITIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"
474	La comida fue buena, el servicio un poco lento y tuvimos que reclamar el 20%.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""comida"")', '(SERVICE#GENERAL, NEGATIVE, ""servicio"")']"
475	Lo único que en la pagina ponen que tienen platos sin gluten y no tienen información ni en la carta ni el mismo camarero... dudaban de todo.	['(FOOD#STYLE_OPTIONS, NEGATIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#STYLE_OPTIONS, NEGATIVE, ""platos"")', '(SERVICE#GENERAL, NEGATIVE, ""camarero"")']"
476	Buen servicio, con algunos pequeños detalles a mejorar.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""servicio"")']"
477	Rapidez entre platos.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Rapidez"")']"
478	Deben mejorar el control en la cocción de la base de pizza que utlilizan.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""base de pizz"")']"
479	A veces cruda en algunas zonas.	['(FOOD#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, NEGATIVE, ""NULL"")']"
480	Buen local, buen ambiente y bastante acogedor.	['(AMBIENCE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""local"")', '(AMBIENCE#GENERAL, POSITIVE, ""ambiente"")']"
481	Buena relacion calidad precio	['(FOOD#PRICES, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#PRICES, POSITIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"
482	Es algo más caro que lo que aparece en la web.	['(RESTAURANT#PRICES, NEGATIVE)']	"['(RESTAURANT#PRICES, NEGATIVE, ""NULL"")']"
483	Al finalizar el menu no querian hacer el descuento porque decían que el descuento era para cenas completa no valia para platos combinados sin postre... 	['(FOOD#PRICES, NEGATIVE)']	"['(FOOD#PRICES, NEGATIVE, ""menu"")']"
484	En el vale descuento no pone nada de esto.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""vale descuento"")']"
485	Increible restaurante, un servicio increíble, un personal magnifico y una comida deliciosa.	['(RESTAURANT#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""restaurante"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")', '(FOOD#QUALITY, POSITIVE, ""comida"")', '(SERVICE#GENERAL, POSITIVE, ""personal"")']"
486	recomendado 100% nosotros volveremos a ir.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
487	El restaurante era muy bonito, además el servicio muy bueno.	['(AMBIENCE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""restaurante"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")']"
488	Como siempre que hemos ido, La Poma consigue un 10 en relación calidad/precio.	['(FOOD#PRICES, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#PRICES, POSITIVE, ""Poma"")', '(FOOD#QUALITY, POSITIVE, ""Poma"")']"
489	En este día 25/12, apreciamos más lentitud en el servicio seguramente porque había menos personal en un día tan señalado, por lo demás excelente relación calidad/precio.	['(SERVICE#GENERAL, NEGATIVE)', '(FOOD#PRICES, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""servicio"")', '(FOOD#PRICES, POSITIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"
490	Todo muy muy rico excelente	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
491	Mi opinión sobre el restaurante La Poma es que es correcto, pero no extraordinario.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""La Poma"")']"
492	Pedimos un risotto (acceptable) y una pizza (muy mejorable) y postres (lo mejor).	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""risotto"")', '(FOOD#QUALITY, NEGATIVE, ""pizza"")', '(FOOD#QUALITY, POSITIVE, ""postres"")']"
493	El servicio era eficiente pero no especialmente amable.	['(SERVICE#GENERAL, NEUTRAL)']	"['(SERVICE#GENERAL, NEUTRAL, ""servicio"")']"
494	Se equivocaron al traer uno de los platos y rectificaron pero hubo que esperar un poco.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"
495	En la cuenta se olvidaron de hacer el descuento y también fue necesario esperar a la rectificación.	['(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"
496	La decoración bastante conseguida.	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""decoración"")']"
497	El local estaba lleno de turistas.	['(AMBIENCE#GENERAL, NEGATIVE)']	"['(AMBIENCE#GENERAL, NEGATIVE, ""local"")']"
498	Excelente comida casera que me recuerda la comida de mi madre.han realizado una gran reforma para satisfacer a sus clientes ¨gracias 	['(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""comida"")', '(AMBIENCE#GENERAL, POSITIVE, ""reforma"")']"
499	Lo recomiendo, un lugar en el que disfrutar de comida casera ó también de una buena chuleta de ternera a la piedra dentro de unos precios asequibles, para los que os gusten los buenos vinos, tenéis una gran variedad de ellos con los que acompañar una buena comida, en cuanto a las personas que lo atienden, Ana la propietaria se encarga de hacerte cómoda tu estancia y su madre en la cocina una excelente cocinera y un encanto de mujer. 	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, POSITIVE)', '(FOOD#PRICES, POSITIVE)', '(DRINKS#STYLE_OPTIONS, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""comida"")', '(FOOD#QUALITY, POSITIVE, ""chuleta de ternera"")', '(FOOD#PRICES, POSITIVE, ""chuleta de ternera"")', '(FOOD#PRICES, POSITIVE, ""comida"")', '(DRINKS#STYLE_OPTIONS, POSITIVE, ""vinos"")', '(SERVICE#GENERAL, POSITIVE, ""Ana la propietaria"")', '(SERVICE#GENERAL, POSITIVE, ""madre"")']"
500	Hemos comido el menú a la brasa precio calidad bien, los cayos que hemos probado de 10.	['(FOOD#PRICES, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#PRICES, POSITIVE, ""menú a la brasa"")', '(FOOD#QUALITY, POSITIVE, ""menú a la brasa"")', '(FOOD#QUALITY, POSITIVE, ""cayos"")']"
501	Lo recomendaremos.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
502	Buen sitio para repetir 	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""sitio"")']"
503	comimos el domingo 20 de octubre y tenemos que decir que estuvo genial, probamos una ensalada con bonito escabechado de la casa muy bueno, las carnes muy bien elaboradas, los postres casi sobraban, pero había que hacer un esfuerzo que mereció la pena y bastantes vinos para poder elegir.	['(RESTAURANT#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(DRINKS#STYLE_OPTIONS, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""ensalada con bonito escabechado de la casa"")', '(FOOD#QUALITY, POSITIVE, ""carnes"")', '(FOOD#QUALITY, POSITIVE, ""postres"")', '(DRINKS#STYLE_OPTIONS, POSITIVE, ""vinos"")']"
504	muy recomendable y para volver!!! 	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
505	Tuvimos que esperar un poco para sentarnos, pero la comida muy buena, merece la pena. 	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""comida"")', '(SERVICE#GENERAL, NEGATIVE, ""NULL"")']"
506	Excelente la atención de todo el personal, la comida ni hablar toda muy buena sobre todo el ternasco a la brasa uff todavíalo saboreo, muy buena cantidad para el que es comelón, un poco apartado del centro, pero por lo demás lo sabroso hace olvidar lo apartado, de verdad es muy bueno, lo recomiendo a todo aquel de buen paladar. 	['(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(LOCATION#GENERAL, NEGATIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""atención"")', '(FOOD#QUALITY, POSITIVE, ""comida"")', '(FOOD#QUALITY, POSITIVE, ""ternasco a la brasa"")', '(LOCATION#GENERAL, NEGATIVE, ""NULL"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
507	Fuimos 7 personas con un niño tanto el trato con la comida fue muy buenaLo recomiendo 	['(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""trato"")', '(FOOD#QUALITY, POSITIVE, ""comida"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
508	La cena estuvo muy bien.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""cena"")']"
509	Fuimos un grupo numeroso, 20 personas, y nos atendieron fenomenal y muy efectivos.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"
510	La ensalada, los entrantes fritos, el queso, fenomenal.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""ensalada"")', '(FOOD#QUALITY, POSITIVE, ""entrantes fritos"")', '(FOOD#QUALITY, POSITIVE, ""queso"")']"
511	Como 2º plato yo elegí churrasco, que estaba sensacional, y con patatas fritas caseras (no congeladas).	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""churrasco"")', '(FOOD#QUALITY, POSITIVE, ""patatas fritas"")']"
512	Los postres también muy buenos, unos chupitos al final, cafés y todo por 20 € por persona.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""postres"")', '(FOOD#PRICES, POSITIVE, ""NULL"")']"
513	Los comentarios fueron favorables hacia todo, excepto el vino.	['(DRINKS#QUALITY, NEGATIVE)']	"['(DRINKS#QUALITY, NEGATIVE, ""vino"")']"
514	Hay vinos jóvenes muy buenos de Cariñena por menos de 2 € la botella.	['(DRINKS#QUALITY, POSITIVE)']	"['(DRINKS#QUALITY, POSITIVE, ""vinos"")']"
515	No será la última vez que vayamos,porque nos ha encantado.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
516	El servicio estupendo y la cena muy bien también.	['(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""servicio"")', '(FOOD#QUALITY, POSITIVE, ""cena"")']"
517	Recomendable sin duda. 	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
518	Hace una semana fuimos por primera vez al Candelas, fue su menú de brasa el que probamos y salvo el vino que gano mucho al convertirlo en  tinto de verano , la cena fue satisfactoria.	['(FOOD#QUALITY, POSITIVE)', '(DRINKS#QUALITY, NEGATIVE)']	"['(FOOD#QUALITY, POSITIVE, ""menú de brasa"")', '(DRINKS#QUALITY, NEGATIVE, ""vino"")']"
519	Muy satisfechos, el precio muy ajustado .	['(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")', '(FOOD#PRICES, POSITIVE, ""NULL"")']"
520	Sinduda repetiremos.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
521	Muy recomendable y excelente trato de la Jefa de Sala. 	['(SERVICE#GENERAL, POSITIVE)', '(RESTAURANT#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""trato"")', '(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
522	Vuelta de vacaciones y  parece oportuno volver por donde acabamos, si el último fue una buena experiencia.Excelente opción tanto en su menú a la brasa, como sobre todo ese menú veraniego de arroz.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""menú a la brasa"")', '(FOOD#QUALITY, POSITIVE, ""menú veraniego de arroz"")']"
523	Hoy es la segunda vez que lo probamos y muy satisfecho de los tres arroces servidos, el negro, el de callos y el novedoso de rebozuelo.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""arroces"")', '(FOOD#QUALITY, POSITIVE, ""negro"")', '(FOOD#QUALITY, POSITIVE, ""callos"")', '(FOOD#QUALITY, POSITIVE, ""rebozuelo"")']"
524	Magnífica la atención de Ana y hoy la guinda fue un carajillo de ron, como debe ser, obra de una buena camarera.	['(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Ana"")', '(SERVICE#GENERAL, POSITIVE, ""camarera"")']"
525	Espero que no se olvide con el fin de verano, un menú muy ajustado y sabroso.	['(FOOD#PRICES, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#PRICES, POSITIVE, ""menú"")', '(FOOD#QUALITY, POSITIVE, ""menú"")']"
526	Excelente trabajo en la cocina, a un precio muy interesante.	['(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""trabajo en la cocina,"")', '(FOOD#PRICES, POSITIVE, ""trabajo en la cocina"")']"
527	Trato exquisito, comida sabrosa , en un ambiente sin lujos pero con una relación calidad precio casi imposible de encontrar en Zaragoza.	['(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, NEUTRAL)', '(FOOD#PRICES, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Trato"")', '(FOOD#QUALITY, POSITIVE, ""comida"")', '(AMBIENCE#GENERAL, NEUTRAL, ""ambiente"")', '(FOOD#PRICES, POSITIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"
528	Ana un lujo como jefa de sala, Eduardo Orús un toque especial en los fogones.	['(SERVICE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""Ana"")', '(SERVICE#GENERAL, POSITIVE, ""Eduardo Orús"")']"
529	Ingeniosos menús degustación que van cambiando con acierto.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""menús degustación"")']"
530	Definitivamente un lugar para tener en cuenta cada semana. 	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""lugar"")']"
531	La atención ha sido buena, la comida aceptable, pero mi queja es con la reserva, por internet, sino me hubiera presentado personalmente hubiera tenido un chasco.	['(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, NEGATIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""atención"")', '(FOOD#QUALITY, POSITIVE, ""comida"")', '(SERVICE#GENERAL, NEGATIVE, ""reserva"")']"
532	La comida,muy buena.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""comida"")']"
533	El trato amable,y el servicio rápido.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""trato"")']"
534	El precio para los tiempos de crisis que atravesamos un poco por encima de nuestros presupuestos.	['(RESTAURANT#PRICES, NEGATIVE)']	"['(RESTAURANT#PRICES, NEGATIVE, ""NULL"")']"
535	No obstante buena relación calidad precio.	['(FOOD#PRICES, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#PRICES, POSITIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"
536	Seguramente volveremos 	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
537	Me gustó.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
538	No lo conocía, pero relación calidad-precio me pareció muy bien.	['(FOOD#PRICES, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#PRICES, POSITIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"
539	Por ponerle una pega, el excesivo ruido ,había mucha gente y en la sala resuena mucho y casi no podíamos escucharnos. 	['(AMBIENCE#GENERAL, NEGATIVE)']	"['(AMBIENCE#GENERAL, NEGATIVE, ""ruido"")']"
540	Escriba aquí su comentario:Muy buen restaurante en relación calidad/precio y cantidad, los callos insuperables, personal muy atento y agradable. 	['(FOOD#PRICES, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#PRICES, POSITIVE, ""restaurante"")', '(FOOD#QUALITY, POSITIVE, ""restaurante"")', '(FOOD#QUALITY, POSITIVE, ""callos"")', '(SERVICE#GENERAL, POSITIVE, ""personal"")']"
541	Buena comida, sobretodo los callos, recomendable. 	['(FOOD#QUALITY, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""comida"")', '(FOOD#QUALITY, POSITIVE, ""callos"")']"
542	Muy amable todo el personal, limpio y la comida muy buena y con varios menus para elegir junto con la carta.	['(SERVICE#GENERAL, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""personal"")', '(AMBIENCE#GENERAL, POSITIVE, ""limpio"")', '(FOOD#QUALITY, POSITIVE, ""comida"")', '(FOOD#STYLE_OPTIONS, POSITIVE, ""menus"")']"
543	Volveremos 	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
544	Escriba aquí su comentario…Buena relación calidad -precio.	['(FOOD#PRICES, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(FOOD#PRICES, POSITIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")']"
545	Rapidez. 	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""NULL"")']"
546	Buena cocina, ambiente tranquilo y servicio esmerado.	['(FOOD#QUALITY, POSITIVE)', '(AMBIENCE#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""cocina"")', '(AMBIENCE#GENERAL, POSITIVE, ""ambiente"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")']"
547	por eso regresamos cada vez que podemos por que vale la pena, y si que es recomendable  A/t.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
548	manuel hasta la proxima y gracias.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
549	Como Siempre fantastico,  Gran Servicio, calidad extrema y precio en concordacia.	['(RESTAURANT#GENERAL, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)', '(FOOD#PRICES, NEUTRAL)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")', '(SERVICE#GENERAL, POSITIVE, ""Servicio"")', '(FOOD#QUALITY, POSITIVE, ""NULL"")', '(FOOD#PRICES, NEUTRAL, ""NULL"")']"
550	Un valor seguro cuando consiste no sólo en comer fantásticamente, si no en quedar bien con gente que está de visita en la ciudad.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
551	Buen trato y buena comida	['(SERVICE#GENERAL, POSITIVE)', '(FOOD#QUALITY, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""trato"")', '(FOOD#QUALITY, POSITIVE, ""comida"")']"
552	Hola, fuimos ayer dia 12-08-2011, y realmente los platos son exquisitos.	['(FOOD#QUALITY, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""platos"")']"
553	Me encantó.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
554	Sinceramente, buenisimo, sobretodo el solomillo con vino tinto buenisimo, el mejor que he probado y personal muy amable.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""solomillo con vino tinto"")', '(SERVICE#GENERAL, POSITIVE, ""personal"")']"
555	Se está muy a gusto, mi restaurante preferido de barcelona.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""restaurante"")']"
556	Nunca defrauda.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
557	Los precios un poco altos, pero compensa con la buena calidad del producto y la profesionalidad de todo el personal.	['(RESTAURANT#PRICES, NEGATIVE)', '(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(RESTAURANT#PRICES, NEGATIVE, ""NULL"")', '(FOOD#QUALITY, POSITIVE, ""producto"")', '(SERVICE#GENERAL, POSITIVE, ""personal"")']"
558	correcto y maxima comodidad.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
559	Me ha causado una gratisima impresión, tanto en la calidad de sus productos como en el exquisito trato de su personal.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""productos"")', '(SERVICE#GENERAL, POSITIVE, ""trato de su personal"")']"
560	Repetiré cuando regrese por Barcelona y ya he recomendado a mis amigos.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
561	Calidad y servicio muy correctos.	['(FOOD#QUALITY, POSITIVE)', '(SERVICE#GENERAL, POSITIVE)']	"['(FOOD#QUALITY, POSITIVE, ""NULL"")', '(SERVICE#GENERAL, POSITIVE, ""servicio"")']"
562	Un buen restaurante dentro de la gama media/alta de Barcelona	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""restaurante"")']"
563	Un restaurante muy tranquilo y perfecto para ocasiones especiales con la familia, etc...	['(AMBIENCE#GENERAL, POSITIVE)']	"['(AMBIENCE#GENERAL, POSITIVE, ""restaurante"")']"
564	Un carta amplia y con mucha variedad.	['(FOOD#STYLE_OPTIONS, POSITIVE)']	"['(FOOD#STYLE_OPTIONS, POSITIVE, ""carta"")']"
565	El servicio es atento y rápido, sin ser en ningún momento agobiante.	['(SERVICE#GENERAL, POSITIVE)']	"['(SERVICE#GENERAL, POSITIVE, ""servicio"")']"
566	Para recomendar.	['(RESTAURANT#GENERAL, POSITIVE)']	"['(RESTAURANT#GENERAL, POSITIVE, ""NULL"")']"
